CALQ_0,CALQ_1,CALQ_2,CALQ_3,CALQ_4,CALQ_5,CALQ_6,CALQ_7,CALQ_8,CALQ_9,CALQ_10,CALQ_11,CALQ_12,CALQ_13,CALQ_14,CALQ_15,CALQ_16,CALQ_17,CALQ_18,CALQ_19,CALQ_20,CALQ_21,CALQ_22,CALQ_23,CALQ_24,CALQ_25,CALQ_26,CALQ_27,CALQ_28,CALQ_29,CALQ_30,CALQ_31,CALQ_32,CALQ_33,CALQ_34,CALQ_35,CALQ_36,CALQ_37,CALQ_38,CALQ_39,CALQ_40,CALQ_41,CALQ_42,CALQ_43,CALQ_44,CALQ_45,CALQ_46,CALQ_47
121,17,0,47,31,0,6,0,9,61,12,7,59,11,12,0,3,317,55,16,59,25,28,4,50,0,100,0,26,4,160,49,0,0,11,31,18,0,0,14,0,20,0,52,73,29,0,44
24,5,0,0,21,0,0,13,14,0,0,298,15,0,21,30,0,9,3,4,3,3,0,10,0,0,126,0,0,55,53,9,6,20,0,10,5,32,5,216,4,123,12,4,8,25,15,0
84,38,12,0,55,0,0,0,0,0,0,0,0,6,22,0,9,21,86,44,24,28,0,0,245,16,22,24,178,46,58,30,0,3,0,66,23,11,0,9,0,18,9,5,8,21,124,30
98,29,61,0,11,5,0,9,7,0,0,0,131,10,8,0,26,0,0,127,0,0,35,351,17,0,47,104,0,0,11,0,0,0,37,0,10,8,0,13,0,10,18,0,0,71,0,0
19,20,26,8,0,0,0,308,12,0,4,10,0,0,0,0,15,3,36,13,10,0,0,10,20,11,106,16,0,26,16,10,0,7,38,0,6,34,33,0,0,4,3,8,0,44,0,0
3,0,11,13,0,0,0,37,66,0,15,4,13,0,0,18,0,3,0,14,0,0,22,0,76,39,66,19,57,167,36,13,46,30,26,21,5,11,0,0,49,25,85,13,20,0,12,8
30,7,18,128,0,16,65,0,0,4,52,0,0,0,50,0,27,6,11,42,4,0,8,75,83,260,0,0,31,64,65,0,50,17,102,6,3,24,0,0,46,0,18,9,83,0,170,5
98,9,0,97,32,0,10,0,7,0,15,9,68,155,32,0,10,3,0,9,12,16,23,11,27,41,13,17,0,0,61,34,0,13,0,0,89,86,15,96,72,140,0,0,9,15,3,0
0,0,35,105,0,6,48,14,126,20,7,30,0,37,0,10,0,18,9,7,17,17,0,35,19,0,0,0,0,0,0,28,26,17,0,61,0,47,33,13,0,0,0,0,8,0,25,0
61,42,0,0,28,8,0,0,129,0,45,43,4,21,14,0,20,0,8,0,0,5,0,0,7,0,0,0,17,0,8,0,18,0,57,0,15,15,0,30,5,0,23,9,28,0,6,0
0,36,9,39,20,0,10,0,3,21,0,0,6,0,0,0,15,7,0,91,0,0,0,0,20,0,9,104,7,10,35,5,6,24,0,4,10,19,24,33,31,38,75,5,0,0,13,0
14,25,0,46,42,9,17,107,4,12,7,72,0,103,0,0,0,0,9,11,27,42,138,22,307,51,37,25,0,6,71,16,48,14,174,0,61,8,0,0,9,34,0,0,25,0,5,0
94,0,0,8,54,4,10,0,7,26,203,0,9,16,5,13,14,0,24,10,42,0,16,64,9,4,0,0,3,0,55,88,9,0,0,41,0,0,7,10,0,6,28,0,6,8,24,0
74,49,16,24,67,152,43,15,89,0,0,0,74,99,156,18,0,0,0,0,0,25,0,0,0,0,29,9,15,35,15,52,0,0,45,6,0,0,0,0,111,0,0,32,8,0,0,52
14,38,64,29,122,17,50,10,202,28,28,72,22,9,0,27,0,8,9,13,0,13,28,51,0,22,20,12,197,0,50,0,45,193,6,13,30,0,0,0,62,22,0,22,8,0,242,0
0,8,3,63,104,0,15,9,8,12,18,48,0,26,210,0,0,17,11,142,21,10,5,0,56,73,23,20,26,20,7,8,31,140,0,7,114,6,24,17,6,4,0,25,11,23,0,0
0,37,26,16,6,0,50,15,32,18,6,0,0,102,84,53,46,8,0,0,54,238,7,4,23,81,47,9,0,0,7,0,88,26,10,4,63,0,0,0,0,0,17,0,59,45,0,0
43,14,7,10,56,113,50,46,0,38,0,70,12,22,3,14,7,51,0,15,145,0,0,0,0,0,13,56,0,18,25,17,0,0,14,179,0,18,0,0,14,7,0,13,0,0,0,0
13,36,20,0,3,155,11,23,57,21,0,4,88,66,0,29,10,4,19,45,0,25,75,0,0,0,10,57,33,4,7,13,10,108,55,32,27,22,0,0,11,24,0,0,22,58,0,19
0,118,7,88,0,86,32,6,5,98,0,6,150,15,0,3,0,59,0,98,8,35,9,0,11,0,7,38,36,0,58,10,25,32,13,10,3,0,6,38,6,33,0,11,24,542,14,0
11,64,5,0,0,7,11,101,0,44,0,131,0,0,6,0,0,0,33,43,38,28,30,36,0,0,112,9,15,0,114,41,5,0,137,11,13,8,9,13,0,0,13,0,14,23,0,21
0,0,12,0,129,21,19,0,6,34,6,0,11,25,5,0,15,132,54,4,0,15,0,12,0,19,8,10,0,27,14,19,0,3,0,0,9,30,0,0,15,0,10,0,8,45,32,0
0,4,34,66,11,34,0,23,0,14,16,52,11,8,24,7,58,0,17,11,0,39,0,10,0,48,14,7,37,0,11,0,0,28,12,73,0,0,4,0,13,0,8,0,0,0,0,0
0,46,31,0,46,5,11,47,0,0,35,15,9,59,0,52,196,10,12,28,27,0,0,0,60,0,0,0,7,0,6,0,15,0,62,32,74,38,14,239,8,0,27,80,0,0,0,0
0,23,122,44,18,0,11,8,0,10,0,71,0,29,128,21,12,45,37,21,0,0,61,169,8,9,71,22,36,0,178,18,3,140,71,4,11,0,71,4,121,24,141,14,12,41,28,0
12,26,0,92,167,20,0,7,19,1046,0,0,9,14,0,8,28,38,5,54,0,5,15,0,0,59,34,4,0,0,216,25,263,80,4,6,12,7,175,0,26,46,22,17,0,0,5,13
0,0,0,0,31,26,58,140,84,7,23,4,41,26,23,0,6,14,28,39,4,36,101,22,47,37,20,6,9,6,19,0,0,12,82,21,13,53,4,708,35,18,25,23,31,4,36,33
26,79,0,37,0,0,0,0,0,0,30,19,14,0,0,0,0,142,40,0,0,3,0,5,0,12,100,63,14,17,32,13,16,20,14,4,182,19,39,0,0,15,138,70,15,34,68,61
9,0,0,0,0,0,0,0,40,0,1719,0,28,0,0,0,0,5,0,0,101,21,0,0,14,0,156,19,6,16,0,0,0,0,21,9,0,0,28,0,0,14,0,0,6,0,0,4
0,0,0,17,57,0,9,7,76,14,0,0,0,9,0,11,0,0,0,0,0,43,0,8,56,66,0,0,141,0,0,0,24,0,66,105,0,17,689,14,6,0,0,0,0,16,53,0
0,0,13,0,41,12,0,0,46,0,0,5,0,0,34,123,25,0,0,0,0,0,109,32,90,0,51,16,248,7,0,0,0,14,0,0,0,0,0,0,74,49,72,11,20,87,62,0
11,0,0,4,67,0,9,0,0,0,20,0,23,0,20,66,100,0,18,0,11,0,0,0,13,0,0,0,18,0,0,0,0,38,50,0,0,41,33,14,0,22,0,8,0,0,0,17
0,35,0,0,0,4,13,0,0,0,0,4,0,0,0,0,109,30,0,0,141,32,31,0,0,6,0,28,0,0,7,0,66,65,4,0,8,47,11,0,0,14,0,64,0,0,0,47
32,100,0,45,9,0,8,0,0,0,26,0,16,0,0,0,58,55,483,0,41,118,30,0,41,0,17,0,0,0,8,49,0,4,6,0,0,5,0,16,0,4,30,16,280,0,76,8
0,31,0,10,0,0,0,0,0,80,20,0,0,16,0,8,18,0,46,9,53,0,46,0,0,0,0,18,125,0,0,0,28,0,0,0,4,0,0,0,9,8,0,0,0,26,5,40
8,0,116,135,0,0,0,0,0,0,33,0,0,0,0,0,108,23,0,33,66,0,47,0,8,0,0,0,5,21,10,8,0,8,6,0,0,5,36,10,34,10,0,0,0,0,11,0
0,9,0,26,15,0,22,33,0,22,45,0,15,0,0,0,0,0,0,12,0,14,0,150,117,16,0,4,93,0,8,7,9,13,6,51,0,0,30,25,13,0,55,25,0,0,0,0
41,0,5,32,0,135,0,0,103,78,6,0,39,29,0,0,11,72,81,74,0,0,48,57,0,18,87,36,34,0,21,0,14,0,103,13,18,96,0,0,62,10,0,82,0,0,0,8
81,7,0,7,0,0,95,0,0,174,159,17,13,8,0,137,14,27,0,0,0,0,18,41,35,0,0,0,39,12,39,0,9,2574,0,19,0,16,0,0,5,40,0,9,161,0,0,0
0,0,12,40,26,5,36,7,13,8,25,0,0,8,0,0,8,0,0,0,16,32,4,0,31,50,46,0,14,0,49,0,0,0,0,27,5,0,13,0,0,0,41,0,0,8,0,0
10,69,23,0,0,14,62,24,0,5,127,0,0,0,32,0,0,0,21,0,0,0,0,0,0,25,0,12,0,6,0,58,15,0,13,48,0,17,0,0,76,15,22,31,0,12,0,0
100,0,0,0,25,4,0,4,24,0,0,129,0,16,147,35,7,33,10,24,87,9,129,0,14,5,0,4,0,0,0,57,0,0,0,13,0,19,0,0,0,0,0,0,29,31,16,0
0,322,14,0,4,6,0,0,0,58,13,0,6,8,0,10,28,10,0,7,38,21,0,33,5,30,88,0,3,0,0,0,63,0,0,10,25,0,70,7,23,0,44,12,0,0,8,0
0,0,22,27,4,0,0,0,0,0,12,6,32,0,7,17,43,55,0,25,38,11,24,193,10,121,254,25,18,43,15,8,53,16,0,0,6,0,0,0,36,0,0,0,0,0,13,8
101,112,9,0,28,0,0,0,0,0,23,0,5,0,0,6,0,48,38,0,0,221,0,0,0,99,22,5,91,0,0,13,11,0,0,0,0,0,176,7,0,0,80,18,0,0,23,108
0,4,4,0,5,17,0,0,15,55,209,284,23,16,0,0,0,0,0,0,32,0,14,24,11,0,24,8,0,0,14,0,0,23,25,198,32,7,60,0,0,56,150,28,0,0,0,12
0,0,0,0,0,0,37,0,0,0,60,0,0,136,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,30,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
13,32,0,15,37,0,0,0,0,0,24,0,0,0,0,0,123,19,5,33,0,25,22,7,0,0,140,0,0,12,39,109,0,0,8,25,0,0,0,7,21,0,0,244,26,24,43,230
0,0,0,0,0,15,0,6,0,4,6,7,6,4,0,0,41,31,12,0,0,0,0,0,20,13,270,8,0,6,41,7,0,15,0,0,12,19,39,158,141,0,0,25,0,0,0,0
13,0,45,90,27,6,7,30,123,86,0,0,34,15,0,0,4,0,64,0,4,0,0,41,0,0,0,73,0,0,0,145,0,0,0,252,400,0,26,86,0,39,0,0,24,0,116,0
0,0,21,0,20,24,11,90,0,44,289,97,0,0,15,4,0,0,4,0,0,0,4,0,0,0,6,19,0,0,154,21,0,21,0,4,16,0,0,88,7,20,0,0,20,0,0,23
0,174,105,11,10,0,0,10,0,0,6,0,0,16,0,0,0,21,0,0,0,0,36,31,0,30,0,0,9,0,54,0,0,0,0,67,95,44,0,0,0,117,11,15,0,23,19,0
8,0,0,0,15,0,5,74,0,0,0,271,0,4,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,17,24,4,20,11,0,0,9,0,0,0,9,306,9,0,16,107,12,0
0,115,176,0,131,0,8,0,28,10,0,0,0,0,164,0,47,0,8,0,0,0,0,40,0,0,0,0,0,15,0,109,0,68,39,6,23,0,97,45,4,7,217,0,71,0,25,0
0,0,0,0,19,0,0,196,0,0,7,119,0,4,10,43,63,0,12,5,0,7,0,0,0,0,0,13,0,0,34,0,20,64,6,0,12,0,0,0,24,0,38,8,7,0,14,98
5,0,0,11,38,12,31,28,16,28,20,0,0,6,0,0,0,0,0,0,7,0,5,0,0,97,0,0,0,0,0,0,29,0,18,23,0,13,7,14,4,0,0,19,0,0,0,0
88,15,17,0,0,15,8,74,63,50,0,0,6,36,63,43,6,0,0,0,98,0,16,10,68,0,0,18,35,8,0,81,29,0,7,0,94,0,7,0,0,0,13,43,0,0,32,0
0,0,0,106,101,0,14,15,0,114,0,0,316,120,16,0,100,145,72,0,111,23,21,0,19,0,51,0,0,0,0,0,5,0,0,0,0,13,0,0,50,0,33,8,50,0,8,0
35,0,0,0,9,5,0,0,0,0,0,6,0,0,0,0,0,0,0,24,0,11,0,0,0,20,50,0,10,46,28,33,58,5,0,24,0,0,18,0,0,18,13,9,0,25,0,0
5,0,0,0,46,0,71,0,0,0,0,0,0,0,0,23,0,0,0,16,0,59,0,0,10,0,0,0,0,0,0,0,0,13,39,0,0,15,0,11,11,21,10,0,14,13,0,7
0,0,0,0,0,24,24,0,80,34,0,0,31,187,0,9,42,93,0,0,43,43,22,0,0,0,0,0,0,0,0,83,0,18,23,0,0,15,0,14,25,20,0,0,0,126,0,0
0,0,0,0,0,6,8,12,31,56,0,82,0,0,0,121,10,0,0,8,15,0,0,34,0,0,5,26,20,44,8,15,222,10,260,41,6,16,6,9,4,0,0,72,27,35,156,0
0,0,5,111,0,7,156,55,36,0,5,34,0,4,94,11,41,0,0,0,33,0,0,0,154,33,88,0,10,8,50,5,0,0,183,11,0,7,0,0,13,0,0,0,46,51,6,4
0,6,0,0,0,0,109,0,152,14,0,0,0,5,50,6,304,77,0,16,121,0,0,5,0,0,0,0,0,5,16,0,157,10,22,0,136,0,43,0,4,42,252,27,10,18,33,41
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,26
0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,37,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,6,12,0,98,11,0,0,0
0,19,11,0,0,14,0,0,0,12,6,8,0,47,0,0,42,0,48,0,0,8,34,0,22,5,27,223,22,6,0,0,0,0,25,0,68,53,8,0,105,62,0,0,0,13,0,0
28,0,0,0,0,0,0,44,0,0,0,45,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,15,22,48,0,5,15,0,0,0,0,0,25,0,0,0,17
0,7,0,9,0,0,20,0,10,0,0,0,5,0,0,0,0,21,12,125,6,10,0,0,0,0,7,39,0,0,7,6,0,0,7,0,0,0,0,0,0,0,0,27,0,0,0,0
0,0,0,0,0,23,0,0,29,67,0,10,12,0,0,0,0,0,4,0,0,0,87,118,0,0,0,37,0,0,49,0,67,0,0,0,0,0,0,11,44,29,5,0,0,0,0,0
0,0,17,7,0,10,0,9,9,119,15,20,49,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,58,0,0,42,0,0,25,0,0,0,0,6,0,0,0
72,36,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,6,0,65,0,0,0,0,8,0,96,18,0,0,514,12,0,0,28,6,0,0,9,38,21,0,86,0,0,0,0,23
0,0,0,0,0,0,37,9,10,0,15,0,7,5,0,21,0,5,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,94,0,0,0,0,7,21,78,13,0,0,26,20,0
0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,13,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,159,0,60,0,0,0,0,12,9,0,0,0,0,55,0,7,0,58,27,30,51,0,23,10,8,0,0,177,0,0,99,0,0,25,17,43,0,0,63,0,10
0,5,0,0,0,0,0,99,0,0,45,0,0,0,0,13,0,0,0,19,0,51,37,0,8,82,23,16,98,31,0,0,14,0,15,19,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,8,0,20,0,0,0,41,0,0,0,0,0,0,22,0,8,133,0,0,56,0,0,0,0,46,0,11,0,0,152,74,0,0,0,316,0,0,130,628,0,71,65,7
0,0,0,0,0,0,0,0,0,47,84,0,0,42,0,0,0,0,0,0,6,45,0,0,0,22,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0
0,0,0,0,13,0,0,0,0,0,17,0,0,10,8,0,0,0,0,0,0,0,0,29,0,0,0,63,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0
0,12,0,0,0,0,41,0,0,0,0,0,82,0,0,0,0,0,0,0,132,19,0,0,10,89,0,0,0,0,0,36,0,0,0,0,0,11,0,0,0,9,0,18,0,0,0,0
0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,29,0,29,5,47,8,0,0,0,5,0,0,0,6,0,0,46,110,0,0,0,0,11,20,0,11
0,0,0,0,0,0,29,0,10,0,0,0,0,8,0,0,0,0,0,86,22,0,9,23,0,10,0,0,0,0,90,196,0,16,0,0,0,55,15,11,0,0,0,35,23,0,0,0
18,0,0,0,36,0,47,0,23,84,9,68,0,62,0,0,0,0,31,115,0,0,0,0,0,8,0,14,0,0,45,0,0,0,0,136,0,16,129,177,0,0,8,0,0,0,8,0
0,47,13,0,0,0,0,5,0,24,0,14,5,12,0,0,0,0,16,39,5,14,88,11,0,0,229,75,12,0,0,0,0,23,241,70,0,0,33,0,83,0,0,0,6,0,0,14
0,7,0,0,0,0,0,41,0,9,30,0,7,8,0,0,0,0,0,92,0,8,56,10,0,77,14,0,0,0,0,11,20,0,39,0,0,0,20,11,0,40,0,0,0,30,0,15
0,16,0,12,0,6,118,0,0,0,5,0,0,0,21,0,0,11,0,35,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11,0,0,66,0,138,0,5,53,256,0,31,48,15,0,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,31,17,16,0,0,11,0,0,0,0,0,49,7,5
0,4,19,0,334,35,0,0,0,15,4,0,10,0,0,0,12,0,0,0,0,0,0,0,0,0,88,0,0,6,0,0,0,0,129,45,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,0,20,0,0,12,0,0,0,33,98,0,37,8,6,65,0,0,23,9,0,0,55,0,0,9,45,17,8,0,0,5,0,0,0,0,0,16,0,0,0,40,0,0,0,0
84,8,0,0,0,4,0,0,0,0,166,0,0,63,91,0,0,0,0,0,4,0,98,31,0,0,24,0,28,6,7,38,0,4,67,11,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19,0,0,86,0,0,0,0,0,23,0,0,0,0,0,0,57,0,0,0,0,0,4,0,0,15,30,5,76,36,88,0,0,108,70,11,0,0,7,0,0,0,10,17
35,0,23,18,0,5,0,0,78,0,0,9,5,24,0,0,175,0,32,10,76,11,0,23,0,64,12,0,87,17,0,18,0,80,0,10,0,0,5,0,0,8,0,13,20,48,0,22
0,0,41,0,0,9,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,120,0,0,99,42,0,0,134,0,176,0,0,10
0,6,12,71,0,0,0,5,32,0,39,0,0,0,0,0,15,20,8,0,0,0,0,0,0,0,0,5,12,0,0,31,17,0,0,77,27,0,0,0,19,13,0,0,0,0,0,0
90,0,0,0,0,0,0,9,67,0,0,0,18,0,0,0,5,67,0,90,0,0,20,0,37,0,0,91,95,0,0,132,83,85,16,0,56,29,0,0,26,20,27,0,0,5,11,0
0,117,0,0,8,24,17,0,0,70,0,0,0,4,59,0,0,20,17,0,0,0,0,22,0,0,0,0,0,61,0,0,0,0,0,0,7,0,0,117,8,21,0,0,75,0,15,32
0,22,0,38,0,0,0,0,0,61,0,0,15,0,0,0,0,0,0,0,40,7,45,0,28,0,0,0,0,0,36,0,0,30,9,0,0,0,0,0,0,0,77,20,0,0,44,0
0,0,0,0,8,0,0,211,11,5,62,7,0,5,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,13,16,25,0,5,5,0,0,0,0,0,0,0,0
0,0,0,0,0,21,0,13,0,46,0,19,0,0,0,0,0,0,10,0,0,40,0,5,22,0,0,0,82,0,0,0,0,0,75,0,0,0,9,0,0,0,0,0,15,20,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,12,0,470,54,10,0,0,24,0,0,0,14
98,0,0,0,12,0,77,30,95,21,11,0,68,0,0,13,39,0,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,17,0,0,16,10,0,74,11,0,0,0,0,25
0,0,0,0,0,19,0,53,0,0,0,0,40,22,0,0,0,0,0,0,0,0,28,76,10,0,46,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,247,39,0,0,24,0
0,161,0,0,46,0,0,0,0,16,0,0,50,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,5,0,0,20,9,0,0,5,0,0,0
0,0,0,18,0,0,0,43,0,12,0,11,110,0,0,8,5,43,7,0,0,34,0,20,0,0,0,121,0,0,0,0,0,4,33,0,0,0,0,7,50,128,0,0,0,0,0,0
0,0,4,109,20,0,0,11,0,0,0,5,0,33,17,0,0,0,18,0,0,39,0,6,0,4,0,26,0,0,311,0,13,11,0,0,6,0,16,0,0,0,0,0,0,101,0,0
0,0,15,0,15,0,26,5,0,0,84,0,0,0,0,0,0,90,0,0,70,0,0,13,0,42,24,0,0,0,0,8,0,0,8,0,0,0,0,0,59,54,0,0,0,53,97,0
0,0,0,0,0,0,0,0,10,0,0,0,96,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
92,15,0,0,0,0,0,0,0,0,0,0,0,0,0,89,67,11,12,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0
0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5
0,0,6,30,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,28,0,0,0,23,13,0,0,8,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,12,5,0
0,0,0,0,0,0,0,0,0,0,34,11,75,14,0,0,12,0,0,0,0,0,0,38,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,10,19,26,20,0,0,0,0
6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,45,28,0,0,0,0,0,0,0,15,0,0,0,0
13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,37,0,0,0,0,187,0,45,13,0,0,0,12,0,153,0,51,0,0,0,0,0
25,0,0,0,31,0,0,150,0,0,0,22,0,0,12,0,0,0,0,0,0,0,0,8,88,0,0,0,0,0,0,134,0,201,16,6,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,6,0,10,0,19,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,0,0,0,36,0,0,0,176,0,11,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,63,0,60,0,0,0,20,0,0,0,0,0,7,0,0,0,0,0,44,54
0,0,0,0,0,0,0,36,45,0,91,501,0,9,0,0,12,7,0,0,0,0,0,0,0,0,9,0,36,0,0,0,0,9,0,0,31,101,19,0,0,0,0,0,0,0,0,0
0,40,30,0,0,0,0,0,0,0,0,0,25,0,0,0,0,9,0,0,0,29,0,0,0,13,0,0,0,0,15,0,9,0,0,0,14,0,0,0,13,0,0,0,0,0,6,0
17,0,0,0,0,0,9,0,0,0,0,17,0,0,0,10,0,0,0,0,9,0,0,0,0,0,126,85,0,0,62,16,0,0,290,66,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,10,16,11,0,0,0,0,5,0,177,0,0,19,14,0,0,0,0,87,0,0,0,0,0,17,0,0,0,29,34,0,0,0,7,0,0,0,0,0
0,0,0,0,0,10,0,0,0,13,0,0,0,27,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,10,0,0,38,0,0,0,0,0,0,0,0
19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
0,34,0,0,0,6,0,0,6,0,0,0,0,0,0,14,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,15,0,0,0,30,0,0
0,49,0,0,0,0,0,227,0,0,0,0,44,5,0,0,0,0,0,25,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,91,0,0,104,0,0,0,9,0
34,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,30,0,0,5,64,8,47,0,0,0,13,0,0,0,61,0,0,25,34,6,35,103,0,0,23,0,0,45
184,94,64,0,67,0,0,0,0,0,0,0,32,0,5,0,21,197,0,0,0,129,0,63,0,53,37,18,0,10,144,25,6,0,0,164,0,13,72,15,16,0,0,15,0,0,0,0
0,0,0,0,41,0,0,0,0,0,16,8,5,0,66,167,0,0,27,0,0,22,0,24,0,0,0,10,0,0,62,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,110,71,43,148,0,10,17,0,0,0,13,0,0,0,0,0,0,0,0,0
100,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,34,0,0,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,34,0,0,0,20,0,55,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,58,0,0,0
0,11,0,0,0,7,0,0,8,0,0,9,0,0,0,0,0,0,95,0,0,0,16,0,27,29,52,0,0,0,0,0,15,188,0,22,0,167,10,0,0,0,0,0,0,0,0,12
9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
26,53,0,0,9,0,0,0,0,0,95,86,0,0,0,298,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,324,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13,168,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,20,9,0,0,0,0,0,0,0,0,9,13,0,0
85,27,0,0,94,0,0,0,746,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,9,0,24,0,98,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,58,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0
299,0,115,17,102,28,0,0,6,0,5,23,0,30,0,15,0,9,0,0,0,11,0,0,0,14,0,41,0,0,0,561,13,6,139,12,21,0,94,0,232,0,0,0,189,0,0,0
67,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,50,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,23,0,0
0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,61,0,0,0,0,0,16,0,0,0,0,60,0,15,192,0
0,0,0,0,0,0,10,0,10,49,7,5,0,0,0,0,0,0,0,0,0,326,0,0,0,23,0,0,6,19,0,0,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,0
0,99,9,0,0,0,48,0,0,74,0,0,0,21,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0
